date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),activeAddresses
2018-02-06,2153203.51439,129,386224000.0,1.12,1148330.0,146,
2018-02-07,1100226.90092,92,481604000.0,1.4,744113.0,113,
2018-02-08,269271.369437,71,419729000.0,1.22,479390.0,93,
2018-02-09,295905.931978,98,474355000.0,1.38,710388.0,105,
2018-02-10,793032.179651,121,515456000.0,1.5,562500.0,138,
2018-02-11,453695.473248,85,506200000.0,1.47,516198.0,100,
2018-02-12,9511311.82059,125,494427000.0,1.44,1196790.0,164,
2018-02-13,987977.790705,100,594594000.0,1.73,762763.0,125,
2018-02-14,44150876.3831,140,612423000.0,1.71,1635590.0,161,
2018-02-15,1309185.92659,115,840560000.0,2.34,1390900.0,149,
2018-02-16,2725832.92925,101,720841000.0,2.01,745385.0,113,
2018-02-17,810709.792902,94,810646000.0,2.26,1098650.0,118,
2018-02-18,447415.583323,67,815915000.0,2.27,914941.0,85,
2018-02-19,546001.272217,87,796025000.0,2.22,842577.0,111,
2018-02-20,1352318.54709,127,854197000.0,2.38,1265460.0,173,
2018-02-21,387591.159054,101,826161000.0,2.3,785626.0,140,
2018-02-22,1024643.91995,94,760782000.0,2.12,994730.0,109,
2018-02-23,737168.976656,68,705294000.0,1.97,666451.0,91,
2018-02-24,485672.218286,60,681001000.0,1.9,597030.0,78,
2018-02-25,2593140.74228,76,682554000.0,1.9,307627.0,95,
2018-02-26,386220.11455,57,667228000.0,1.86,513974.0,74,
2018-02-27,799172.452804,84,735864000.0,2.05,698792.0,106,
2018-02-28,1507199.91763,99,657274000.0,1.83,905598.0,118,
2018-03-01,448773.402569,89,625089000.0,1.74,883064.0,100,
2018-03-02,326745.263197,72,632524000.0,1.76,859359.0,81,
2018-03-03,481150.252363,50,638028000.0,1.78,771788.0,75,
2018-03-04,2727052.51444,80,645349000.0,1.8,860770.0,88,
