date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),activeAddresses
2017-11-14,309259.332109,353,57305700.0,0.014326,866759.0,335,
2017-11-15,447280.795951,798,59058700.0,0.014765,1004220.0,702,
2017-11-16,527327.145515,891,64855300.0,0.016214,1453230.0,763,
2017-11-17,400435.620582,638,67057900.0,0.016765,805854.0,572,
2017-11-18,499612.259146,579,63277300.0,0.015819,976473.0,516,
2017-11-19,585375.183386,699,65215500.0,0.016304,1215510.0,605,
2017-11-20,9252729.15171,770,67873500.0,0.016968,1412660.0,675,
2017-11-21,456072.594938,739,71944500.0,0.017986,1473070.0,645,
2017-11-22,789518.258554,1406,78049700.0,0.019512,3346260.0,1192,
2017-11-23,1376480.8642,1131,94592000.0,0.022258,1844370.0,1011,
2017-11-24,361174.608742,760,98576100.0,0.023195,1291610.0,693,
2017-11-25,455375.955684,949,99405900.0,0.02339,1538280.0,843,
2017-11-26,463225.605857,925,95692200.0,0.022516,1337430.0,852,
2017-11-27,335528.093827,878,97712200.0,0.022992,1194750.0,824,
2017-11-28,679788.169834,1236,98818100.0,0.023252,2116580.0,1125,
2017-11-29,1426318.29794,2058,115345000.0,0.027141,3892940.0,1701,
2017-11-30,646480.730257,1193,105252000.0,0.024766,1561920.0,1042,
2017-12-01,337544.738585,902,109569000.0,0.025782,1256520.0,834,
2017-12-02,1207069.91309,1029,113469000.0,0.026699,1201520.0,945,
2017-12-03,1182416.8457,1118,108014000.0,0.025416,1148140.0,1035,
2017-12-04,903592.954988,1001,115867000.0,0.027264,2052080.0,953,
2017-12-05,3640451.92907,1150,136590000.0,0.03214,2230080.0,1153,
2017-12-06,742291.257149,661,125893000.0,0.029623,3895850.0,719,
2017-12-07,3221167.46376,424,159075000.0,0.03743,5212120.0,425,
2017-12-08,1212735.2582,693,125990000.0,0.029646,3271200.0,657,
2017-12-09,1612229.05621,442,135108000.0,0.031791,2285380.0,475,
