date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2016-07-17,404.449203489,350,170454.0,0.004288,1645.0,61470.0,0.120487810113,
2016-07-18,573.9124241,357,177541.0,0.004459,3607.0,61830.0,0.102440700009,
2016-07-19,373.81314492,327,162015.0,0.004063,229.0,61695.0,0.0983225,
2016-07-20,553.447038266,220,165916.0,0.004154,782.0,62010.0,0.146331540006,
2016-07-21,267.371111227,116,154122.0,0.003853,1013.0,60795.0,0.0737107000005,
2016-07-22,435.886629855,248,143326.0,0.003578,863.0,61875.0,0.124967469957,
2016-07-23,438.249759582,235,138281.0,0.003447,800.0,61155.0,0.147047089996,
2016-07-24,1085.94177187,346,148301.0,0.003691,406.0,62145.0,0.133765170012,
2016-07-25,12037.1170571,157,165513.0,0.004113,242.0,60475.0,50.12407459,
2016-07-26,193.26125709,202,158706.0,0.003938,647.0,61290.0,0.0706440900045,
2016-07-27,559.372650037,367,152075.0,0.003767,779.0,61425.0,0.155669499857,
2016-07-28,269.077108638,333,149735.0,0.003704,261.0,62010.0,0.0911426199985,
2016-07-29,247.234747708,193,142264.0,0.003514,242.0,61875.0,0.120847210137,
2016-07-30,279.30182121,236,140235.0,0.003458,430.0,61110.0,0.0922978099515,
2016-07-31,141.050309862,308,126180.0,0.003107,1701.0,62055.0,0.0640620900003,
2016-08-01,2232.49312482,189,126953.0,0.003121,3242.0,61920.0,0.124739899301,
2016-08-02,583.567443707,247,155170.0,0.003809,851.0,61425.0,0.147570259997,
2016-08-03,678.813726235,284,127212.0,0.003118,2799.0,61695.0,0.213327728763,
2016-08-04,12690.9549155,606,166060.0,0.004064,3094.0,62010.0,0.246349871518,
2016-08-05,14488.8860456,576,206451.0,0.005045,2718.0,61190.0,100.27513272,
2016-08-06,10091.7232407,174,172510.0,0.004209,2587.0,61235.0,551.53282425,
2016-08-07,28312.2587666,102,164302.0,0.004003,1930.0,53465.0,401.11732858,
2016-08-08,null,null,158394.0,0.003854,1097.0,null,null,
2016-08-09,null,null,186517.0,0.004338,1229.0,null,null,
2016-08-10,null,null,183859.0,0.004276,340.0,null,null,
2016-08-11,null,null,167934.0,0.003902,83.0,null,null,
2016-08-12,null,null,177035.0,0.00411,156.0,null,null,
2016-08-13,null,null,180765.0,0.004195,421.0,null,null,
2016-08-14,null,null,153949.0,0.003577,1278.0,null,null,
2016-08-15,null,null,146748.0,0.003404,766.0,null,null,
2016-08-16,null,null,150471.0,0.003485,256.0,null,null,
2016-08-17,null,null,165785.0,0.003855,1729.0,null,null,
2016-08-18,13927.0082379,159,184856.0,0.004299,2184.0,69659.8974328,0.0820680499156,
2016-08-19,6429.08699997,358,168241.0,0.003907,1063.0,64979.5850616,0.395639669601,
2016-08-20,45799.2535554,193,186797.0,0.004331,1057.0,64053.8207518,0.161406800054,
2016-08-21,15619.5094316,85,168612.0,0.003903,434.0,36449.8851555,0.104523109863,
2016-08-22,16310.1798185,126,168718.0,0.003902,953.0,63854.7987118,0.182839839604,
2016-08-23,9781.25203117,142,145125.0,0.003352,2553.0,63764.8119395,0.170124120184,
2016-08-24,8544.32665953,88,150186.0,0.003463,128.0,64076.7986032,3.18380896975,
2016-08-25,9297.08041988,54,152684.0,0.003516,337.0,63809.3749795,0.0970272793589,
2016-08-26,2049.59890567,130,150763.0,0.003467,491.0,64393.6934197,0.25639463999,
2016-08-27,4535.67478144,414,151288.0,0.003474,504.0,63718.8946634,0.23789591997,
2016-08-28,771.134157481,58,128031.0,0.002935,331.0,64709.0764482,0.0974767799577,
2016-08-29,1384.0194378,96,147665.0,0.00338,1923.0,64618.8832695,0.38604976999,
2016-08-30,895.93625429,79,146175.0,0.003341,117.0,64034.2614254,0.0584822799836,
2016-08-31,798.328693527,49,151313.0,0.003454,292.0,63854.300397,0.102845700003,
2016-09-01,1431.18866127,51,140279.0,0.003197,222.0,4314.86459654,60034.9540864,
2016-09-02,4597.51587066,141,151629.0,0.003456,500.0,64394.8079939,0.176962660045,
2016-09-03,1685.70375564,59,151523.0,0.003475,2422.0,63854.8641238,0.120935089959,
2016-09-04,4258.27365751,37,161907.0,0.003679,910.0,65429.8094051,0.175312590088,
2016-09-05,14466.9974307,186,185359.0,0.004206,537.0,65159.8912262,0.0931801599572,
2016-09-06,9551.43436281,137,188479.0,0.00427,602.0,64394.7584496,0.225641930011,
2016-09-07,816.426619393,86,188343.0,0.004261,422.0,64389.9051598,50.07915945,
2016-09-08,5909.20674473,101,190431.0,0.004302,58.0,63759.8960499,50.0882152101,
2016-09-09,1689.98513849,63,183808.0,0.004146,1070.0,63939.9075336,50.07714046,
2016-09-10,6873.66633161,243,201586.0,0.004541,430.0,63854.9002595,0.0833120799746,
2016-09-11,2667.81247973,55,198758.0,0.004471,242.0,64529.8070918,0.175863540088,
2016-09-12,1233.18305216,43,195844.0,0.004399,458.0,65114.919399,0.0636669100196,
2016-09-13,793.077020169,74,208831.0,0.004683,663.0,64394.8869542,0.0969209899981,
2016-09-14,2402.42424897,65,202779.0,0.004541,289.0,63764.9214391,0.0630435499945,
2016-09-15,1629.02312574,43,201533.0,0.004507,569.0,64608.7872396,101.19667309,
2016-09-16,1376.91525076,97,168483.0,0.003762,535.0,63422.8949838,0.0913982700094,
2016-09-17,504.659496968,68,166042.0,0.003703,613.0,61403.2800428,50.10634435,
2016-09-18,1781.32590238,137,161969.0,0.003607,1246.0,57473.8004495,0.185496099987,
2016-09-19,2048.14596515,148,166642.0,0.003706,822.0,57593.2689565,2.21814537999,
2016-09-20,880.710702229,153,172800.0,0.003838,263.0,57341.367676,0.119554899981,
2016-09-21,192.349372984,53,169737.0,0.003765,16.0,57503.4657162,0.0214335600283,
2016-09-22,115.081258366,21,175943.0,0.003898,213.0,27012.481658,1.01130663,
2016-09-23,1316.82121268,37,172546.0,0.00382,40.0,60729.9623046,0.0220085799742,
2016-09-24,474.692432708,31,178301.0,0.003943,188.0,57076.4571039,0.0309861000189,
2016-09-25,456.885888394,36,169999.0,0.003754,205.0,57559.9714452,0.0176637700722,
2016-09-26,205.086010414,44,182242.0,0.00402,1.0,57611.9714267,0.0158371900726,
2016-09-27,306.97971159,72,182960.0,0.00403,1.0,57392.9744131,0.0126900400067,
2016-09-28,1437.12726477,122,184387.0,0.004056,263.0,57640.8327468,0.154259319976,
2016-09-29,707.941010671,34,172839.0,0.003798,610.0,57282.3984016,0.0886483999715,
2016-09-30,1254.94265665,96,170297.0,0.003737,798.0,57348.4181658,0.0689386399816,
2016-10-01,5632.7152766,198,168589.0,0.003695,1112.0,57314.4056273,0.0818091399909,
2016-10-02,805.474331962,56,174184.0,0.003813,445.0,57464.8607311,0.127174920025,
2016-10-03,3239.24474686,96,182746.0,0.003995,1438.0,56379.3802098,0.107111439937,
2016-10-04,29364.1274269,119,177457.0,0.003875,1551.0,57797.3992805,0.0863845799811,
2016-10-05,1846.19543725,92,175852.0,0.003838,1147.0,58200.9111175,0.0749410400024,
2016-10-06,1583.0786184,78,164249.0,0.003577,590.0,57713.6199513,0.367081699984,
2016-10-07,94.3000642611,20,169523.0,0.003688,375.0,57348.4615919,0.0254509900124,
2016-10-08,522.199667759,38,149524.0,0.003249,1461.0,57627.2951926,0.191551400024,
2016-10-09,527.946927868,48,139587.0,0.003029,284.0,57899.432989,0.0533906599536,
2016-10-10,776.379878573,68,132655.0,0.002875,947.0,57418.3929463,0.0942963799818,
2016-10-11,2203.41582085,79,171499.0,0.003712,904.0,57507.4100416,0.0771122600106,
2016-10-12,218.740326041,43,155247.0,0.003356,123.0,57463.9574386,0.0296509799845,
2016-10-13,1022.52553988,35,150314.0,0.003245,626.0,57950.9617274,0.0250487100055,
2016-10-14,215.432368705,25,160658.0,0.003464,1736.0,57184.4166297,0.0704193699913,
2016-10-15,2754.25717777,51,178645.0,0.003847,390.0,56898.9287098,550.05851692,
2016-10-16,602.98220655,102,184968.0,0.003979,674.0,57639.9198119,150.06723026,
2016-10-17,1213.3317034,54,192907.0,0.004144,372.0,57001.7527728,200.13470075,
2016-10-18,1185.74269925,75,182905.0,0.003925,882.0,50011.157099,0.0411547598749,
2016-10-19,2462.7112515,45,178879.0,0.003834,1307.0,51025.90491,0.0822223000658,
2016-10-20,2491.07730718,30,176691.0,0.003783,77.0,51211.9201725,0.066766669839,
2016-10-21,1040.05166107,35,175800.0,0.00376,954.0,50924.9452386,0.0407342499838,
2016-10-22,406.611769101,48,175060.0,0.00374,117.0,51446.924283,0.0614223799982,
2016-10-23,159.866979989,32,170339.0,0.003635,61.0,51062.926226,0.0609916600008,
2016-10-24,1484.58869512,84,171685.0,0.00366,1170.0,51176.9337332,0.0524867099728,
2016-10-25,605.961764846,28,168517.0,0.003589,109.0,51316.9426224,0.0444482400089,
2016-10-26,2655.13152161,31,167001.0,0.003558,4149.0,51162.9106198,0.0764871699611,
2016-10-27,3181.32392196,126,222422.0,0.004726,1956.0,50888.8932128,0.0937653399812,
2016-10-28,3322.87515841,101,213062.0,0.004522,8120.0,50765.8952129,0.0903264598445,
2016-10-29,4853.85299993,37,265748.0,0.005634,13683.0,51183.9166868,0.0689805399949,
2016-10-30,11950.4568509,182,281424.0,0.00596,16516.0,51364.9351763,2.05053837998,
2016-10-31,22599.0749878,316,331058.0,0.007004,10392.0,50956.9948435,6.99074081962,
2016-11-01,28963.425243,142,371909.0,0.00786,7914.0,50835.3990167,0.587340929827,
2016-11-02,2135.21345565,47,373487.0,0.007885,11452.0,51109.5695285,0.417272399998,
2016-11-03,7710.5669523,82,391061.0,0.008247,5394.0,50645.4002555,0.587140070021,
2016-11-04,5104.54766209,49,425313.0,0.008959,1888.0,51681.7894564,0.197755259992,
2016-11-05,3331.78825713,52,415483.0,0.008743,12311.0,51468.7307626,0.254005639996,
2016-11-06,9694.93155796,55,500047.0,0.010511,15972.0,51551.5812832,0.403478619888,
2016-11-07,38898.0534636,87,627389.0,0.013173,15771.0,50867.3400823,0.644444449855,
2016-11-08,5663.41065681,71,765208.0,0.01605,8110.0,51443.7007926,0.283373930034,
2016-11-09,41275.9603143,83,610242.0,0.012786,7188.0,51155.8086451,0.176185469808,
2016-11-10,3154.92893244,51,441356.0,0.009237,2837.0,51443.6713437,0.311388329762,
2016-11-11,2289.34112123,40,523465.0,0.010944,394.0,51623.7821266,0.200699809968,
2016-11-12,792.910653263,101,423258.0,0.00884,1146.0,51371.9034493,0.08001398,
2016-11-13,13240.9081334,157,550515.0,0.011485,5840.0,51047.7963298,0.187137190072,
2016-11-14,595.728534442,43,558175.0,0.011633,2630.0,51515.9111037,0.0725971397945,
2016-11-15,1539.3935759,50,464776.0,0.009676,3760.0,51285.866888,50.1172742399,
2016-11-16,1512.59105411,50,477595.0,0.009932,1443.0,51083.8896683,0.0944838698044,
2016-11-17,2892.95436916,50,452360.0,0.009399,3464.0,49395.8909378,50.0933241698,
2016-11-18,1407.61293393,63,352472.0,0.007324,1954.0,44540.9050844,0.0798060499957,
2016-11-19,1643.30154023,54,339083.0,0.007046,3618.0,44950.2928267,0.191217870013,
2016-11-20,1686.76663857,51,370194.0,0.007668,1064.0,45139.3599932,0.123784169998,
2016-11-21,289.496173244,30,337108.0,0.006976,514.0,45076.3762285,0.107762769876,
2016-11-22,656.009418684,27,333941.0,0.006904,681.0,45044.9176711,0.066485849928,
2016-11-23,622.987971779,32,313237.0,0.00647,558.0,44950.4479977,0.0357072099997,
2016-11-24,3101.3311771,38,320825.0,0.006621,2768.0,45044.8923717,0.0921172299188,
2016-11-25,1865.16364623,35,291932.0,0.006019,115.0,44981.8387803,0.145832360002,
2016-11-26,1517.46228483,42,307893.0,0.006342,821.0,45013.3436807,0.14001825993,
2016-11-27,2279.04307305,99,289496.0,0.005958,2145.0,45170.7284486,0.256021990008,
2016-11-28,2636.77365116,50,259975.0,0.005345,1694.0,44635.1736025,0.311064949941,
2016-11-29,973.283073599,39,209020.0,0.004294,701.0,44824.3776817,0.106209309524,
2016-11-30,2855.29238452,56,208076.0,0.00427,2086.0,45044.8307165,0.152106490081,
2016-12-01,1065.02257032,50,232557.0,0.004768,3664.0,45076.3138158,0.169319789986,
2016-12-02,1555.12424878,83,310192.0,0.006354,188.0,45170.5973519,0.386159639983,
2016-12-03,678.194855026,41,307706.0,0.006297,344.0,45013.3945625,0.0893799599958,
2016-12-04,4080.3019218,43,306508.0,0.006267,137.0,45265.4335341,0.0502517800312,
2016-12-05,1462.76697155,53,318402.0,0.006504,916.0,44950.1883114,0.295563279999,
2016-12-06,8979.36430743,128,368293.0,0.007516,1860.0,45328.2150229,0.268317570033,
2016-12-07,1209.87917221,90,333815.0,0.006807,259.0,44887.3745303,0.108959269994,
2016-12-08,2633.34796985,30,675810.0,0.013767,1325.0,45328.3418943,0.142185970014,
2016-12-09,492.055181302,25,459028.0,0.009342,428.0,45107.9107653,0.0733593200811,
2016-12-10,252.829642553,29,312078.0,0.006346,468.0,44887.429664,0.0539884899787,
2016-12-11,1705.10093736,48,315668.0,0.006413,524.0,45202.2177146,0.266438569951,
2016-12-12,1407.5263974,31,328646.0,0.00667,135.0,45044.9600262,0.0238684900124,
