date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),activeAddresses
2018-02-12,12232740.5972,2866,1219240000.0,11.95,24588600.0,2691,
2018-02-13,10160671.8892,2208,1314360000.0,12.88,23326000.0,2020,
2018-02-14,15276087.1315,3481,1323570000.0,12.97,91650800.0,2777,
2018-02-15,17948301.9796,4120,1594790000.0,15.63,54142700.0,2444,
2018-02-16,22799743.6396,5969,1701370000.0,16.67,81337500.0,2443,
2018-02-17,18705694.5328,6805,1853770000.0,18.17,59295600.0,2198,
2018-02-18,23971631.5611,8202,1869770000.0,18.32,42287800.0,1836,
2018-02-19,25585934.7141,9681,1682870000.0,16.49,54814700.0,1854,
2018-02-20,28993906.3417,9311,1808000000.0,17.72,109202000.0,2490,
2018-02-21,18625269.2456,3163,1869530000.0,18.32,110798000.0,2899,
2018-02-22,15252514.628,2552,1842340000.0,18.05,65150100.0,2234,
2018-02-23,14263433.7656,2396,1687410000.0,16.54,63981000.0,2122,
2018-02-24,12371900.9649,2119,1786500000.0,17.51,51605900.0,1899,
2018-02-25,13223042.499,1878,1706350000.0,16.72,36436400.0,1739,
2018-02-26,13897817.6142,2200,1711420000.0,16.77,37163300.0,1978,
2018-02-27,29410199.9413,4176,1837970000.0,18.01,114453000.0,3268,
2018-02-28,23305495.6915,3333,2054370000.0,20.13,108895000.0,2996,
2018-03-01,17469252.2586,2664,1899330000.0,18.61,67000600.0,2433,
2018-03-02,16737267.7015,2238,1958280000.0,19.19,50691600.0,2017,
2018-03-03,12912393.189,2139,1889880000.0,18.52,49308100.0,2011,
2018-03-04,9845410.0488,1920,1824380000.0,17.88,39416700.0,1814,
